printable_id,route,prose_summary,missing_verified_fields,unapproved_candidates,review_reason
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-blimp-goodyear__fb9671f86b,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-blimp-goodyear-fb9671f86b,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-boeing-314-clipper__ffae415f98,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-boeing-314-clipper-ffae415f98,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-boeing-737__3a9bc7e95e,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-boeing-737-3a9bc7e95e,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-boeing-747__a3e4ae5dae,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-boeing-747-a3e4ae5dae,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-boeing-747-flying__b9979ee4a9,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-boeing-747-flying-b9979ee4a9,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-boeing-b-52-stratofortresse__56b1079986,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-boeing-b-52-stratofortresse-56b1079986,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-c-17-globemaster-iii__beefa7ad5c,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-c-17-globemaster-iii-beefa7ad5c,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-c-5-galaxy__8706f882d3,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-c-5-galaxy-8706f882d3,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-cargo-plane__0f3b019736,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-cargo-plane-0f3b019736,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-ch-47-chinook__9cf94f61a5,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-ch-47-chinook-9cf94f61a5,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-commercial-airliner__32e0bc4952,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-commercial-airliner-32e0bc4952,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-concorde__87f27985ff,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-concorde-87f27985ff,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-consolidated-b-24-liberator__df3e976f4f,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-consolidated-b-24-liberator-df3e976f4f,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-dassault-falcon-7x__3195a9fe9f,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-dassault-falcon-7x-3195a9fe9f,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-dassault-mirage-2000__889a13a298,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-dassault-mirage-2000-889a13a298,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-dassault-rafale__21bbd70d3f,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-dassault-rafale-21bbd70d3f,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-dc-3__9e00586a0c,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-dc-3-9e00586a0c,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-de-havilland-comet__0f255a4f18,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-de-havilland-comet-0f255a4f18,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-diamond-da42__1114a7022a,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-diamond-da42-1114a7022a,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-douglas-dc-10__f17462261d,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-douglas-dc-10-f17462261d,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-ec135-helicopter__f0bf056423,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-ec135-helicopter-f0bf056423,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-eurofighter-typhoon__3850c1b2bf,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-eurofighter-typhoon-3850c1b2bf,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-f-14-tomcat__8304b379c3,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-f-14-tomcat-8304b379c3,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-f-16-fighting-falcon__3794e09cf6,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-f-16-fighting-falcon-3794e09cf6,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-f-a-18-hornet__41c6dea726,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-f-a-18-hornet-41c6dea726,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-fighter-jet__9661d81680,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-fighter-jet-9661d81680,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-fokker-dr1-triplane__bf05a95603,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-fokker-dr1-triplane-bf05a95603,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-glider__47f613f7d9,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-glider-47f613f7d9,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-gulfstream-g700__3339ce2138,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-gulfstream-g700-3339ce2138,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-harrier-jump-jet__f424b0d2fd,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-harrier-jump-jet-f424b0d2fd,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-heinkel-he-111__f0acbc13e0,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-heinkel-he-111-f0acbc13e0,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-helicopter__f93729f967,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-helicopter-f93729f967,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-hot-air-balloon__90684cd20e,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-hot-air-balloon-90684cd20e,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-hughes-h-4-hercules-spruce-goo__2c1a038e5e,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-hughes-h-4-hercules-spruce-2c1a038e5e,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-ju-87-stuka__1bafe721f1,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-ju-87-stuka-1bafe721f1,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-kc-135-stratotanker__4aaacc9f6b,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-kc-135-stratotanker-4aaacc9f6b,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-kc-46-pegasus__fcc7a92159,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-kc-46-pegasus-fcc7a92159,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-light-sport-plane__330bdb23e1,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-light-sport-plane-330bdb23e1,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-lockheed-c-130-hercules__20d3724ef4,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-lockheed-c-130-hercules-20d3724ef4,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-vehiacle-planes-lockheed-constellation__0c4c30e57b,/printables/detailed-for-adults/mandala-geometry-patterns-vehicle-planes-lockheed-constellation-0c4c30e57b,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
